Date,Description,Original Description,Amount,Type,Parent Category,Category,Account,Tags,Memo,Pending
04/09/2025,Fourth Street Market,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,1.34,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,FALSE
04/07/2025,Shake Shack,Debit Card DEBIT TRAN SHAKE SHACK 1120 LAKEVIEW OH,18.39,Debit,Food & Dining,Restaurants,FREE CHECKING,,Debit Card DEBIT TRAN SHAKE SHACK 1120 LAKEVIEW OH,FALSE
04/07/2025,Kroger,Debit Card DEBIT TRAN KROGER #445 LAKEVIEW OH,41.26,Debit,Food & Dining,Groceries,FREE CHECKING,,Debit Card DEBIT TRAN KROGER #445 LAKEVIEW OH,FALSE
04/07/2025,Fourth Street Market,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,1.87,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,FALSE
04/07/2025,Chase Credit Card,Withdrawal CHASE CREDIT CRD / TYPE: AUTOPAY ID: XXXXXX8802 CO: CHASE CREDIT CRD %% ACH ECC WEB,201.69,Debit,Transfer,Credit Card Payment,FREE CHECKING,,TYPE: AUTOPAY ID: XXXXXX8802 CO: CHASE CREDIT CRD %% ACH ECC WEB,FALSE
04/07/2025,Blue Line Snacks,Debit Card DEBIT TRAN BLUE LINE SNACKS LAKEVIEW OH,5.08,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN BLUE LINE SNACKS LAKEVIEW OH,FALSE
04/06/2025,Lyft *Ride Sun 1Pm,Debit Card DEBIT TRAN LYFT *RIDE SUN 1PM LAKEVIEW OH,17.82,Debit,Auto & Transport,Rideshare,FREE CHECKING,,Debit Card DEBIT TRAN LYFT *RIDE SUN 1PM LAKEVIEW OH,FALSE
04/06/2025,Cafe Lumen,Debit Card DEBIT TRAN CAFE LUMEN LAKEVIEW OH,6.42,Debit,Food & Dining,Restaurants,FREE CHECKING,,Debit Card DEBIT TRAN CAFE LUMEN LAKEVIEW OH,FALSE
04/05/2025,Zelle to Linda Morgan,Withdrawal ZELLE TO LINDA MORGAN / TYPE: P2P CO: ZELLE %% ACH ECC WEB,120.00,Debit,Transfer,Zelle,FREE CHECKING,,TYPE: P2P CO: ZELLE %% ACH ECC WEB,FALSE
04/05/2025,Northgate Express Mart,Debit Card DEBIT TRAN NORTHGATE EXPRESS MART LAKEVIEW OH,8.41,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN NORTHGATE EXPRESS MART LAKEVIEW OH,FALSE
04/05/2025,LaundryCard Reload,Withdrawal LAUNDRYCARD RELOAD / TYPE: PURCHASE CO: LAUNDRYCARD,16.00,Debit,Home,Laundry,FREE CHECKING,,TYPE: PURCHASE CO: LAUNDRYCARD,FALSE
04/05/2025,Campus Corner Deli,Debit Card DEBIT TRAN CAMPUS CORNER DELI LAKEVIEW OH,3.99,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN CAMPUS CORNER DELI LAKEVIEW OH,FALSE
04/04/2025,Riverside Quick Stop,Debit Card DEBIT TRAN RIVERSIDE QUICK STOP LAKEVIEW OH,5.08,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN RIVERSIDE QUICK STOP LAKEVIEW OH,FALSE
04/04/2025,Lakeview Gas & Go,Debit Card DEBIT TRAN LAKEVIEW GAS & GO LAKEVIEW OH,4.31,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN LAKEVIEW GAS & GO LAKEVIEW OH,FALSE
04/04/2025,Lakeview County Payroll,Deposit LAKEVIEW COUNTY PAYROLL / TYPE: DIRECT DEP ID: XXXXXX4410 CO: LAKEVIEW COUNTY %% ACH ECC PPD,1970.68,Credit,Income,Paycheck,FREE CHECKING,,TYPE: DIRECT DEP ID: XXXXXX4410 CO: LAKEVIEW COUNTY %% ACH ECC PPD,FALSE
04/04/2025,Fourth Street Market,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,5.35,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,FALSE
04/03/2025,Vanguard Buy,Withdrawal VANGUARD BUY / TYPE: INVESTMENT CO: VMC %% ACH ECC WEB,1500.00,Debit,Investments,Investment,SHARE SAVINGS,,TYPE: INVESTMENT CO: VMC %% ACH ECC WEB,FALSE
04/02/2025,Riverside Quick Stop,Debit Card DEBIT TRAN RIVERSIDE QUICK STOP LAKEVIEW OH,3.69,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN RIVERSIDE QUICK STOP LAKEVIEW OH,FALSE
04/01/2025,Panera Bread,Debit Card DEBIT TRAN PANERA BREAD #601442 LAKEVIEW OH,11.24,Debit,Food & Dining,Restaurants,FREE CHECKING,,Debit Card DEBIT TRAN PANERA BREAD #601442 LAKEVIEW OH,FALSE
04/01/2025,Havenbrook Residential,Withdrawal HAVENBROOK RESIDENTIAL / TYPE: RENT ID: XXXXXX2210 CO: HAVENBROOK RES %% ACH ECC PPD,1285.00,Debit,Home,Rent,FREE CHECKING,,TYPE: RENT ID: XXXXXX2210 CO: HAVENBROOK RES %% ACH ECC PPD,FALSE
03/31/2025,Transfer from Account 0072,Transfer from Share 0072,400.00,Credit,Transfer,Transfer,SHARE SAVINGS,,Transfer from Share 0072,FALSE
03/31/2025,Transfer To Share,Transfer To Share 0001,400.00,Debit,Transfer,Transfer,FREE CHECKING,,Transfer To Share 0001,FALSE
03/31/2025,Cvs/Pharmacy,Debit Card DEBIT TRAN CVS/PHARMACY #8812 LAKEVIEW OH,19.68,Debit,Health & Fitness,Pharmacy,FREE CHECKING,,Debit Card DEBIT TRAN CVS/PHARMACY #8812 LAKEVIEW OH,FALSE
03/30/2025,Target,Debit Card DEBIT TRAN TARGET 00028215 LAKEVIEW OH,57.14,Debit,Shopping,General Merchandise,FREE CHECKING,,Debit Card DEBIT TRAN TARGET 00028215 LAKEVIEW OH,FALSE
03/30/2025,Starbucks,Debit Card DEBIT TRAN STARBUCKS #22910 LAKEVIEW OH,6.32,Debit,Food & Dining,Restaurants,FREE CHECKING,,Debit Card DEBIT TRAN STARBUCKS #22910 LAKEVIEW OH,FALSE
03/29/2025,Fourth Street Market,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,5.35,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,FALSE
03/29/2025,ATM Withdrawal Lakeshore CU,ATM Withdrawal LAKESHORE CU MAIN ST LAKEVIEW OH,20.00,Debit,Uncategorized,Cash,FREE CHECKING,,ATM Withdrawal LAKESHORE CU MAIN ST LAKEVIEW OH,FALSE
03/27/2025,Vantel Fiber,Withdrawal VANTEL FIBER / TYPE: INTERNET CO: VANTEL FIBER %% ACH ECC WEB,45.00,Debit,Bills & Utilities,Internet,FREE CHECKING,,TYPE: INTERNET CO: VANTEL FIBER %% ACH ECC WEB,FALSE
03/27/2025,Transfer to Venmo,Withdrawal VENMO / TYPE: PAYMENT CO: VENMO %% ACH ECC WEB,6.00,Debit,Transfer,Venmo,FREE CHECKING,,TYPE: PAYMENT CO: VENMO %% ACH ECC WEB,FALSE
03/27/2025,Chipotle,Debit Card DEBIT TRAN CHIPOTLE 2291 LAKEVIEW OH,11.43,Debit,Food & Dining,Restaurants,FREE CHECKING,,Debit Card DEBIT TRAN CHIPOTLE 2291 LAKEVIEW OH,FALSE
03/26/2025,Elm & 9Th Convenience,Debit Card DEBIT TRAN ELM & 9TH CONVENIENCE LAKEVIEW OH,5.46,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN ELM & 9TH CONVENIENCE LAKEVIEW OH,FALSE
03/26/2025,Basil & Rye,Debit Card DEBIT TRAN BASIL & RYE LAKEVIEW OH,24.01,Debit,Food & Dining,Restaurants,FREE CHECKING,,Debit Card DEBIT TRAN BASIL & RYE LAKEVIEW OH,FALSE
03/25/2025,Panera Bread,Debit Card DEBIT TRAN PANERA BREAD #601442 LAKEVIEW OH,13.31,Debit,Food & Dining,Restaurants,FREE CHECKING,,Debit Card DEBIT TRAN PANERA BREAD #601442 LAKEVIEW OH,FALSE
03/25/2025,Northline Gas,Withdrawal NORTHLINE GAS / TYPE: GAS BILL CO: NORTHLINE GAS %% ACH ECC CCD,40.61,Debit,Bills & Utilities,Utilities,FREE CHECKING,,TYPE: GAS BILL CO: NORTHLINE GAS %% ACH ECC CCD,FALSE
03/24/2025,Trader Joe's,Debit Card DEBIT TRAN TRADER JOE'S #712 LAKEVIEW OH,39.62,Debit,Food & Dining,Groceries,FREE CHECKING,,Debit Card DEBIT TRAN TRADER JOE'S #712 LAKEVIEW OH,FALSE
03/24/2025,Lyft *Ride Tue 8Am,Debit Card DEBIT TRAN LYFT *RIDE TUE 8AM LAKEVIEW OH,9.74,Debit,Auto & Transport,Rideshare,FREE CHECKING,,Debit Card DEBIT TRAN LYFT *RIDE TUE 8AM LAKEVIEW OH,FALSE
03/23/2025,Riverside Quick Stop,Debit Card DEBIT TRAN RIVERSIDE QUICK STOP LAKEVIEW OH,6.61,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN RIVERSIDE QUICK STOP LAKEVIEW OH,FALSE
03/23/2025,Fourth Street Market,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,5.35,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,FALSE
03/22/2025,Elm & 9Th Convenience,Debit Card DEBIT TRAN ELM & 9TH CONVENIENCE LAKEVIEW OH,6.59,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN ELM & 9TH CONVENIENCE LAKEVIEW OH,FALSE
03/22/2025,Chipotle,Debit Card DEBIT TRAN CHIPOTLE 2291 LAKEVIEW OH,13.19,Debit,Food & Dining,Restaurants,FREE CHECKING,,Debit Card DEBIT TRAN CHIPOTLE 2291 LAKEVIEW OH,FALSE
03/21/2025,Target,Debit Card DEBIT TRAN TARGET 00028215 LAKEVIEW OH,39.25,Debit,Shopping,General Merchandise,FREE CHECKING,,Debit Card DEBIT TRAN TARGET 00028215 LAKEVIEW OH,FALSE
03/21/2025,Lakeview County Payroll,Deposit LAKEVIEW COUNTY PAYROLL / TYPE: DIRECT DEP ID: XXXXXX4410 CO: LAKEVIEW COUNTY %% ACH ECC PPD,1970.68,Credit,Income,Paycheck,FREE CHECKING,,TYPE: DIRECT DEP ID: XXXXXX4410 CO: LAKEVIEW COUNTY %% ACH ECC PPD,FALSE
03/21/2025,Cvs/Pharmacy,Debit Card DEBIT TRAN CVS/PHARMACY #8812 LAKEVIEW OH,9.26,Debit,Health & Fitness,Pharmacy,FREE CHECKING,,Debit Card DEBIT TRAN CVS/PHARMACY #8812 LAKEVIEW OH,FALSE
03/20/2025,Transfer to Venmo,Withdrawal VENMO / TYPE: PAYMENT CO: VENMO %% ACH ECC WEB,32.09,Debit,Transfer,Venmo,FREE CHECKING,,TYPE: PAYMENT CO: VENMO %% ACH ECC WEB,FALSE
03/20/2025,Riverside Quick Stop,Debit Card DEBIT TRAN RIVERSIDE QUICK STOP LAKEVIEW OH,5.16,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN RIVERSIDE QUICK STOP LAKEVIEW OH,FALSE
03/20/2025,Lakeview Power & Light,Withdrawal LAKEVIEW PWR & LIGHT / TYPE: ELECTRIC ID: XXXXXX7002 CO: LAKEVIEW PWR LT %% ACH ECC CCD,58.20,Debit,Bills & Utilities,Utilities,FREE CHECKING,,TYPE: ELECTRIC ID: XXXXXX7002 CO: LAKEVIEW PWR LT %% ACH ECC CCD,FALSE
03/20/2025,Fourth Street Market,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,1.61,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,FALSE
03/20/2025,Blue Line Snacks,Debit Card DEBIT TRAN BLUE LINE SNACKS LAKEVIEW OH,5.41,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN BLUE LINE SNACKS LAKEVIEW OH,FALSE
03/19/2025,Lakeview Parking,Debit Card DEBIT TRAN LAKEVIEW PARKING LAKEVIEW OH,7.74,Debit,Auto & Transport,Rideshare,FREE CHECKING,,Debit Card DEBIT TRAN LAKEVIEW PARKING LAKEVIEW OH,FALSE
03/19/2025,Lakeview Parking,Debit Card DEBIT TRAN LAKEVIEW PARKING LAKEVIEW OH,6.70,Debit,Auto & Transport,Rideshare,FREE CHECKING,,Debit Card DEBIT TRAN LAKEVIEW PARKING LAKEVIEW OH,FALSE
03/19/2025,Fourth Street Market,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,5.62,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,FALSE
03/17/2025,Panera Bread,Debit Card DEBIT TRAN PANERA BREAD #601442 LAKEVIEW OH,10.64,Debit,Food & Dining,Restaurants,FREE CHECKING,,Debit Card DEBIT TRAN PANERA BREAD #601442 LAKEVIEW OH,FALSE
03/17/2025,Lakeview Pho House,Debit Card DEBIT TRAN LAKEVIEW PHO HOUSE LAKEVIEW OH,20.01,Debit,Food & Dining,Restaurants,FREE CHECKING,,Debit Card DEBIT TRAN LAKEVIEW PHO HOUSE LAKEVIEW OH,FALSE
03/17/2025,Fourth Street Market,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,5.35,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,FALSE
03/16/2025,Trader Joe's,Debit Card DEBIT TRAN TRADER JOE'S #712 LAKEVIEW OH,22.82,Debit,Food & Dining,Groceries,FREE CHECKING,,Debit Card DEBIT TRAN TRADER JOE'S #712 LAKEVIEW OH,FALSE
03/16/2025,Granite State Servicing,Withdrawal GRANITE STATE SERVICING / TYPE: STUDENT LN ID: XXXXXX2007 CO: GRANITE STATE SVC %% ACH ECC PPD,78.20,Debit,Education,Student Loan,FREE CHECKING,,TYPE: STUDENT LN ID: XXXXXX2007 CO: GRANITE STATE SVC %% ACH ECC PPD,FALSE
03/16/2025,Fourth Street Market,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,5.35,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,FALSE
03/16/2025,Chase Credit Card,Withdrawal CHASE CREDIT CRD / TYPE: AUTOPAY ID: XXXXXX4417 CO: CHASE CREDIT CRD %% ACH ECC WEB,370.82,Debit,Transfer,Credit Card Payment,FREE CHECKING,,TYPE: AUTOPAY ID: XXXXXX4417 CO: CHASE CREDIT CRD %% ACH ECC WEB,FALSE
03/15/2025,Fourth Street Market,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,5.35,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,FALSE
03/15/2025,Fourth Street Market,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,3.48,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,FALSE
03/14/2025,Fourth Street Market,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,5.35,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,FALSE
03/13/2025,Panera Bread,Debit Card DEBIT TRAN PANERA BREAD #601442 LAKEVIEW OH,10.60,Debit,Food & Dining,Restaurants,FREE CHECKING,,Debit Card DEBIT TRAN PANERA BREAD #601442 LAKEVIEW OH,FALSE
03/13/2025,Fourth Street Market,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,5.35,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,FALSE
03/12/2025,Walgreens,Debit Card DEBIT TRAN WALGREENS #3310 LAKEVIEW OH,14.70,Debit,Health & Fitness,Pharmacy,FREE CHECKING,,Debit Card DEBIT TRAN WALGREENS #3310 LAKEVIEW OH,FALSE
03/12/2025,Northgate Express Mart,Debit Card DEBIT TRAN NORTHGATE EXPRESS MART LAKEVIEW OH,8.60,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN NORTHGATE EXPRESS MART LAKEVIEW OH,FALSE
03/11/2025,Sunfire Taqueria,Debit Card DEBIT TRAN SUNFIRE TAQUERIA LAKEVIEW OH,12.65,Debit,Food & Dining,Restaurants,FREE CHECKING,,Debit Card DEBIT TRAN SUNFIRE TAQUERIA LAKEVIEW OH,FALSE
03/10/2025,Northgate Express Mart,Debit Card DEBIT TRAN NORTHGATE EXPRESS MART LAKEVIEW OH,4.17,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN NORTHGATE EXPRESS MART LAKEVIEW OH,FALSE
03/10/2025,Lakeview Gas & Go,Debit Card DEBIT TRAN LAKEVIEW GAS & GO LAKEVIEW OH,3.21,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN LAKEVIEW GAS & GO LAKEVIEW OH,FALSE
03/09/2025,Lakeview Transit Auth,Debit Card DEBIT TRAN LAKEVIEW TRANSIT AUTH LAKEVIEW OH,2.75,Debit,Auto & Transport,Public Transit,FREE CHECKING,,Debit Card DEBIT TRAN LAKEVIEW TRANSIT AUTH LAKEVIEW OH,FALSE
03/09/2025,Lakeview Transit Auth,Debit Card DEBIT TRAN LAKEVIEW TRANSIT AUTH LAKEVIEW OH,2.75,Debit,Auto & Transport,Public Transit,FREE CHECKING,,Debit Card DEBIT TRAN LAKEVIEW TRANSIT AUTH LAKEVIEW OH,FALSE
03/09/2025,Chipotle,Debit Card DEBIT TRAN CHIPOTLE 2291 LAKEVIEW OH,10.47,Debit,Food & Dining,Restaurants,FREE CHECKING,,Debit Card DEBIT TRAN CHIPOTLE 2291 LAKEVIEW OH,FALSE
03/08/2025,Fourth Street Market,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,5.35,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,FALSE
03/08/2025,Elm & 9Th Convenience,Debit Card DEBIT TRAN ELM & 9TH CONVENIENCE LAKEVIEW OH,4.36,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN ELM & 9TH CONVENIENCE LAKEVIEW OH,FALSE
03/07/2025,Starbucks,Debit Card DEBIT TRAN STARBUCKS #22910 LAKEVIEW OH,5.42,Debit,Food & Dining,Restaurants,FREE CHECKING,,Debit Card DEBIT TRAN STARBUCKS #22910 LAKEVIEW OH,FALSE
03/07/2025,Riverside Quick Stop,Debit Card DEBIT TRAN RIVERSIDE QUICK STOP LAKEVIEW OH,4.56,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN RIVERSIDE QUICK STOP LAKEVIEW OH,FALSE
03/07/2025,Lakeview County Payroll,Deposit LAKEVIEW COUNTY PAYROLL / TYPE: DIRECT DEP ID: XXXXXX4410 CO: LAKEVIEW COUNTY %% ACH ECC PPD,1970.68,Credit,Income,Paycheck,FREE CHECKING,,TYPE: DIRECT DEP ID: XXXXXX4410 CO: LAKEVIEW COUNTY %% ACH ECC PPD,FALSE
03/07/2025,Fourth Street Market,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,3.48,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,FALSE
03/07/2025,Fourth Street Market,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,5.35,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,FALSE
03/07/2025,Corner Books Lakeview,Debit Card DEBIT TRAN CORNER BOOKS LAKEVIEW LAKEVIEW OH,14.32,Debit,Entertainment,Movies & Music,FREE CHECKING,,Debit Card DEBIT TRAN CORNER BOOKS LAKEVIEW LAKEVIEW OH,FALSE
03/07/2025,Chase Credit Card,Withdrawal CHASE CREDIT CRD / TYPE: AUTOPAY ID: XXXXXX8802 CO: CHASE CREDIT CRD %% ACH ECC WEB,308.62,Debit,Transfer,Credit Card Payment,FREE CHECKING,,TYPE: AUTOPAY ID: XXXXXX8802 CO: CHASE CREDIT CRD %% ACH ECC WEB,FALSE
03/07/2025,Cafe Lumen,Debit Card DEBIT TRAN CAFE LUMEN LAKEVIEW OH,4.84,Debit,Food & Dining,Restaurants,FREE CHECKING,,Debit Card DEBIT TRAN CAFE LUMEN LAKEVIEW OH,FALSE
03/07/2025,Amc Theatres,Debit Card DEBIT TRAN AMC THEATRES #2255 LAKEVIEW OH,14.77,Debit,Entertainment,Movies & Music,FREE CHECKING,,Debit Card DEBIT TRAN AMC THEATRES #2255 LAKEVIEW OH,FALSE
03/06/2025,Vanguard Buy,Withdrawal VANGUARD BUY / TYPE: INVESTMENT CO: VMC %% ACH ECC WEB,1000.00,Debit,Investments,Investment,SHARE SAVINGS,,TYPE: INVESTMENT CO: VMC %% ACH ECC WEB,FALSE
03/06/2025,Riverside Quick Stop,Debit Card DEBIT TRAN RIVERSIDE QUICK STOP LAKEVIEW OH,3.34,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN RIVERSIDE QUICK STOP LAKEVIEW OH,FALSE
03/05/2025,Zelle to Linda Morgan,Withdrawal ZELLE TO LINDA MORGAN / TYPE: P2P CO: ZELLE %% ACH ECC WEB,120.00,Debit,Transfer,Zelle,FREE CHECKING,,TYPE: P2P CO: ZELLE %% ACH ECC WEB,FALSE
03/05/2025,Riverside Quick Stop,Debit Card DEBIT TRAN RIVERSIDE QUICK STOP LAKEVIEW OH,7.34,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN RIVERSIDE QUICK STOP LAKEVIEW OH,FALSE
03/05/2025,LaundryCard Reload,Withdrawal LAUNDRYCARD RELOAD / TYPE: PURCHASE CO: LAUNDRYCARD,16.00,Debit,Home,Laundry,FREE CHECKING,,TYPE: PURCHASE CO: LAUNDRYCARD,FALSE
03/05/2025,Chipotle,Debit Card DEBIT TRAN CHIPOTLE 2291 LAKEVIEW OH,13.97,Debit,Food & Dining,Restaurants,FREE CHECKING,,Debit Card DEBIT TRAN CHIPOTLE 2291 LAKEVIEW OH,FALSE
03/04/2025,Kroger,Debit Card DEBIT TRAN KROGER #445 LAKEVIEW OH,30.14,Debit,Food & Dining,Groceries,FREE CHECKING,,Debit Card DEBIT TRAN KROGER #445 LAKEVIEW OH,FALSE
03/03/2025,Elm & 9Th Convenience,Debit Card DEBIT TRAN ELM & 9TH CONVENIENCE LAKEVIEW OH,4.29,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN ELM & 9TH CONVENIENCE LAKEVIEW OH,FALSE
03/03/2025,Elm & 9Th Convenience,Debit Card DEBIT TRAN ELM & 9TH CONVENIENCE LAKEVIEW OH,7.04,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN ELM & 9TH CONVENIENCE LAKEVIEW OH,FALSE
03/01/2025,Riverside Cinema,Debit Card DEBIT TRAN RIVERSIDE CINEMA LAKEVIEW OH,12.61,Debit,Entertainment,Movies & Music,FREE CHECKING,,Debit Card DEBIT TRAN RIVERSIDE CINEMA LAKEVIEW OH,FALSE
03/01/2025,Kroger,Debit Card DEBIT TRAN KROGER #445 LAKEVIEW OH,40.52,Debit,Food & Dining,Groceries,FREE CHECKING,,Debit Card DEBIT TRAN KROGER #445 LAKEVIEW OH,FALSE
03/01/2025,Havenbrook Residential,Withdrawal HAVENBROOK RESIDENTIAL / TYPE: RENT ID: XXXXXX2210 CO: HAVENBROOK RES %% ACH ECC PPD,1285.00,Debit,Home,Rent,FREE CHECKING,,TYPE: RENT ID: XXXXXX2210 CO: HAVENBROOK RES %% ACH ECC PPD,FALSE
03/01/2025,Fourth Street Market,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,5.35,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,FALSE
03/01/2025,Amc Theatres,Debit Card DEBIT TRAN AMC THEATRES #2255 LAKEVIEW OH,16.51,Debit,Entertainment,Movies & Music,FREE CHECKING,,Debit Card DEBIT TRAN AMC THEATRES #2255 LAKEVIEW OH,FALSE
02/28/2025,Transfer from Account 0072,Transfer from Share 0072,750.00,Credit,Transfer,Transfer,SHARE SAVINGS,,Transfer from Share 0072,FALSE
02/28/2025,Transfer To Share,Transfer To Share 0001,750.00,Debit,Transfer,Transfer,FREE CHECKING,,Transfer To Share 0001,FALSE
02/28/2025,Lakeview Gas & Go,Debit Card DEBIT TRAN LAKEVIEW GAS & GO LAKEVIEW OH,9.13,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN LAKEVIEW GAS & GO LAKEVIEW OH,FALSE
02/28/2025,Fourth Street Market,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,3.48,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,FALSE
02/27/2025,Vantel Fiber,Withdrawal VANTEL FIBER / TYPE: INTERNET CO: VANTEL FIBER %% ACH ECC WEB,45.00,Debit,Bills & Utilities,Internet,FREE CHECKING,,TYPE: INTERNET CO: VANTEL FIBER %% ACH ECC WEB,FALSE
02/27/2025,Fourth Street Market,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,3.48,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,FALSE
02/26/2025,Sunfire Taqueria,Debit Card DEBIT TRAN SUNFIRE TAQUERIA LAKEVIEW OH,16.69,Debit,Food & Dining,Restaurants,FREE CHECKING,,Debit Card DEBIT TRAN SUNFIRE TAQUERIA LAKEVIEW OH,FALSE
02/25/2025,Transfer to Venmo,Withdrawal VENMO / TYPE: PAYMENT CO: VENMO %% ACH ECC WEB,23.50,Debit,Transfer,Venmo,FREE CHECKING,,TYPE: PAYMENT CO: VENMO %% ACH ECC WEB,FALSE
02/25/2025,Northline Gas,Withdrawal NORTHLINE GAS / TYPE: GAS BILL CO: NORTHLINE GAS %% ACH ECC CCD,35.43,Debit,Bills & Utilities,Utilities,FREE CHECKING,,TYPE: GAS BILL CO: NORTHLINE GAS %% ACH ECC CCD,FALSE
02/25/2025,Lakeview Farmers Market,Debit Card DEBIT TRAN LAKEVIEW FARMERS MARKET LAKEVIEW OH,9.49,Debit,Food & Dining,Groceries,FREE CHECKING,,Debit Card DEBIT TRAN LAKEVIEW FARMERS MARKET LAKEVIEW OH,FALSE
02/25/2025,Fourth Street Market,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,5.35,Debit,Food & Dining,Convenience,FREE CHECKING,,Debit Card DEBIT TRAN FOURTH STREET MARKET LAKEVIEW OH,FALSE
